"Timestamp","Bid_Open","Bid_High","Bid_Low","Bid_Close","Bid_Volume","Ask_Open","Ask_High","Ask_Low","Ask_Close","Ask_Volume","Class"
'2014-05-25T23:00:00',1.15598,1.15897,1.15554,1.15738,21405.0501,1.15837,1.15962,1.15703,1.15832,21683.29,True
'2014-05-26T23:00:00',1.15725,1.16387,1.15672,1.16327,40251.8995,1.15844,1.16452,1.15823,1.16393,40217.32,True
'2014-05-27T23:00:00',1.16307,1.16407,1.15707,1.15968,39983.1695,1.16418,1.16453,1.1574,1.16032,40174.1099,True
'2014-05-28T23:00:00',1.15954,1.16765,1.15593,1.16757,46467.7702,1.1606,1.16823,1.15672,1.16823,45483.8204,True
'2014-05-29T23:00:00',1.16738,1.17048,1.16457,1.16628,41810.98,1.16844,1.17084,1.16491,1.16982,41142.9405,False
'2014-06-01T23:00:00',1.1662,1.16798,1.15997,1.16188,40385.9294,1.16828,1.16913,1.16033,1.16252,41685.0303,False
'2014-06-02T23:00:00',1.16168,1.16668,1.15909,1.16395,45282.7203,1.16273,1.16705,1.15983,1.16465,46860.86,True
'2014-06-03T23:00:00',1.16395,1.16925,1.16288,1.16675,42582.51,1.16466,1.17044,1.16355,1.16735,42353.02,True
'2014-06-04T23:00:00',1.16647,1.17144,1.16336,1.16929,46216.41,1.1675,1.17186,1.16442,1.17032,46330.4203,True
'2014-06-05T23:00:00',1.16928,1.17205,1.16635,1.16808,36596.72,1.17033,1.17246,1.16675,1.16952,36487.4998,False
'2014-06-08T23:00:00',1.16855,1.17135,1.16725,1.16905,26713.0499,1.17045,1.17175,1.16765,1.16975,26894.1801,True
'2014-06-09T23:00:00',1.16869,1.17255,1.16779,1.17094,33182.6902,1.16985,1.17296,1.16815,1.17166,33088.6999,True
'2014-06-10T23:00:00',1.17094,1.17605,1.17013,1.17315,32370.9402,1.17175,1.17645,1.17065,1.17372,32434.3296,True
'2014-06-11T23:00:00',1.1732,1.17795,1.16815,1.17635,43174.6301,1.17377,1.17835,1.16933,1.17695,43274.9901,False
'2014-06-12T23:00:00',1.1761,1.17645,1.1719,1.17544,34309.6803,1.17724,1.17724,1.17225,1.17681,34348.3902,True
'2014-06-15T23:00:00',1.17505,1.17695,1.17205,1.17545,31541.74,1.17655,1.17741,1.17253,1.17605,32048.2298,False
'2014-06-16T23:00:00',1.17536,1.17576,1.16855,1.16985,40748.6202,1.17609,1.17662,1.16895,1.17085,40502.2996,False
'2014-06-17T23:00:00',1.16984,1.17495,1.16743,1.17445,37342.4296,1.17094,1.17565,1.1682,1.17515,37474.0899,True
'2014-06-18T23:00:00',1.1742,1.17675,1.17264,1.17425,39371.3201,1.17536,1.17715,1.17344,1.17505,39623.9601,False
'2014-06-19T23:00:00',1.17392,1.17615,1.17124,1.17124,37238.7202,1.17508,1.17645,1.17265,1.17366,37370.4598,True
'2014-06-22T23:00:00',1.17074,1.17948,1.17068,1.17605,31399.3899,1.17284,1.17985,1.172,1.17685,31427.3798,False
'2014-06-23T23:00:00',1.17576,1.17775,1.16975,1.16995,34215.1299,1.17695,1.17816,1.1703,1.17055,34536.5698,False
'2014-06-24T23:00:00',1.16971,1.17579,1.16875,1.17554,34906.2399,1.1708,1.17626,1.16925,1.17616,35746.2501,True
'2014-06-25T23:00:00',1.17536,1.17725,1.17315,1.17575,34598.6202,1.17655,1.17785,1.17355,1.17632,34808.5898,True
'2014-06-26T23:00:00',1.17547,1.17875,1.17495,1.17708,30107.6798,1.17632,1.17915,1.17535,1.17869,29651.0599,False
'2014-06-29T23:00:00',1.17585,1.17745,1.17134,1.17549,36454.3702,1.17849,1.17868,1.17175,1.17612,36850.5701,True
'2014-06-30T23:00:00',1.17548,1.18355,1.17281,1.18295,38976.73,1.17613,1.18405,1.17375,1.18365,39160.4102,False
'2014-07-01T23:00:00',1.18273,1.18295,1.17505,1.17775,38216.3901,1.18376,1.18386,1.17615,1.17845,38174.0402,False
'2014-07-02T23:00:00',1.17766,1.17796,1.1627,1.16484,42580.2399,1.17868,1.17872,1.16455,1.16592,42538.8398,False
'2014-07-03T23:00:00',1.16512,1.16765,1.16438,1.16601,25280.2601,1.16626,1.16805,1.16495,1.16783,25568.06,True
'2014-07-06T23:00:00',1.16564,1.16864,1.16424,1.16835,26351.5799,1.16805,1.16905,1.16483,1.16895,26448.15,True
'2014-07-07T23:00:00',1.16811,1.17045,1.16704,1.16835,33896.9596,1.1692,1.17085,1.16805,1.16915,34200.1199,False
'2014-07-08T23:00:00',1.16819,1.17025,1.16489,1.16845,35719.05,1.16927,1.17085,1.16575,1.16905,35763.53,True
'2014-07-09T23:00:00',1.16826,1.1719,1.16255,1.16615,40674.9205,1.16928,1.17331,1.16304,1.16675,40290.9401,False
'2014-07-10T23:00:00',1.16597,1.16735,1.16345,1.16444,35203.0598,1.16699,1.16776,1.16385,1.16596,34954.9401,False
'2014-07-13T23:00:00',1.16295,1.16705,1.16295,1.16594,27334.6499,1.16492,1.16745,1.16439,1.16666,27877.3498,True
'2014-07-14T23:00:00',1.16576,1.16805,1.16274,1.16515,45029.7099,1.16678,1.16836,1.16316,1.16585,44913.84,False
'2014-07-15T23:00:00',1.16505,1.16559,1.16045,1.16375,36059.7898,1.16615,1.16641,1.16081,1.16435,37354.7499,True
'2014-07-16T23:00:00',1.1635,1.16594,1.16125,1.16285,49121.2195,1.16458,1.16635,1.16156,1.16345,50669.4393,True
'2014-07-17T23:00:00',1.16263,1.16774,1.16035,1.16515,44852.6598,1.16365,1.16805,1.16066,1.16675,44501.3499,False
'2014-07-20T23:00:00',1.16514,1.16654,1.16145,1.16174,31568.8395,1.16646,1.16766,1.16184,1.16236,32356.35,True
'2014-07-21T23:00:00',1.16143,1.16805,1.16014,1.16445,51081.9696,1.16252,1.16845,1.16056,1.16535,50512.0801,True
'2014-07-22T23:00:00',1.16414,1.17085,1.16255,1.16924,46993.3402,1.16516,1.17115,1.16305,1.17003,47021.52,True
'2014-07-23T23:00:00',1.16899,1.17166,1.16705,1.16855,45502.8402,1.17003,1.17235,1.16757,1.16946,45838.8903,False
'2014-07-24T23:00:00',1.16844,1.16925,1.16614,1.16624,37568.8399,1.16946,1.1697,1.16665,1.16736,37838.1996,False
'2014-07-27T23:00:00',1.16533,1.16905,1.16485,1.16755,37055.72,1.16707,1.16945,1.16516,1.16815,37480.0503,False
'2014-07-28T23:00:00',1.16727,1.16895,1.16475,1.16575,42969.53,1.16835,1.16945,1.16506,1.16635,42678.9799,False
'2014-07-29T23:00:00',1.16572,1.16654,1.15881,1.16025,56566.3298,1.16674,1.16726,1.15967,1.16145,56776.7101,False
'2014-07-30T23:00:00',1.16,1.16234,1.15716,1.15955,57054.4297,1.16227,1.16265,1.15805,1.16014,57747.7105,True
'2014-07-31T23:00:00',1.15967,1.16255,1.15725,1.16014,60968.7106,1.16049,1.16316,1.15825,1.16198,61787.7801,True
'2014-08-03T23:00:00',1.15989,1.16294,1.15893,1.16275,37597.2199,1.16281,1.16345,1.16077,1.16345,37879.5797,True
'2014-08-04T23:00:00',1.16267,1.16345,1.15964,1.16065,52583.1696,1.1638,1.16407,1.16025,1.16135,51047.4398,True
'2014-08-05T23:00:00',1.16043,1.16979,1.15975,1.16755,52392.8702,1.1615,1.17006,1.16025,1.16827,51701.7901,False
'2014-08-06T23:00:00',1.16751,1.16765,1.15757,1.16055,62287.98,1.16827,1.16845,1.15795,1.16115,63247.5298,False
'2014-08-07T23:00:00',1.1603,1.16161,1.15755,1.16124,56569.5398,1.16132,1.16253,1.15787,1.16226,56713.1599,False
'2014-08-10T23:00:00',1.16044,1.16124,1.15715,1.15776,36143.8898,1.16236,1.16277,1.15746,1.15835,36888.8399,False
'2014-08-11T23:00:00',1.15776,1.16025,1.15564,1.15885,46651.6403,1.15846,1.16066,1.15595,1.15945,46328.7197,True
'2014-08-12T23:00:00',1.15872,1.16374,1.15815,1.16235,48747.4901,1.15974,1.16417,1.15866,1.16295,50071.3299,False
'2014-08-13T23:00:00',1.16201,1.16292,1.15525,1.16115,46106.3098,1.16318,1.16338,1.15713,1.16175,44309.8001,False
'2014-08-14T23:00:00',1.16101,1.16145,1.15815,1.15915,47060.7598,1.16203,1.16205,1.15855,1.16175,46914.62,False
'2014-08-17T23:00:00',1.15933,1.16124,1.15875,1.16065,35355.6803,1.16167,1.16202,1.15915,1.16135,34987.68,True
'2014-08-18T23:00:00',1.16036,1.16314,1.15962,1.16005,43069.4906,1.16138,1.16434,1.16025,1.16065,43513.5801,True
'2014-08-19T23:00:00',1.15988,1.16425,1.15825,1.16184,57359.1802,1.1609,1.16495,1.15865,1.16244,57891.6505,False
'2014-08-20T23:00:00',1.16178,1.16287,1.15613,1.16204,45915.1399,1.16244,1.1635,1.15716,1.16276,46469.7699,True
'2014-08-21T23:00:00',1.16178,1.16413,1.16035,1.16335,49783.6001,1.16293,1.16495,1.16105,1.16446,48329.2798,True
'2014-08-24T23:00:00',1.16265,1.16605,1.16034,1.16185,34233.6102,1.16386,1.16645,1.16186,1.16245,34457.5096,False
'2014-08-25T23:00:00',1.16166,1.16494,1.1597,1.16289,43860.3301,1.16268,1.16528,1.16005,1.16336,43555.5099,True
'2014-08-26T23:00:00',1.16289,1.16625,1.16195,1.16475,46856.3702,1.16346,1.16657,1.16271,1.16545,46045.5795,True
'2014-08-27T23:00:00',1.16451,1.17015,1.16355,1.16895,49622.4997,1.1656,1.17052,1.16395,1.16955,48299.9694,False
'2014-08-28T23:00:00',1.16872,1.16932,1.16423,1.16512,38345.5798,1.16984,1.16995,1.16496,1.16717,39294.7104,False
'2014-08-31T23:00:00',1.16412,1.16815,1.1641,1.16585,35240.0297,1.16529,1.16846,1.16514,1.16655,34860.7699,False
'2014-09-01T23:00:00',1.16565,1.16688,1.16175,1.16225,43283.3199,1.16667,1.16725,1.16235,1.16285,43944.3903,True
'2014-09-02T23:00:00',1.16198,1.17015,1.16124,1.16944,41459.2701,1.16277,1.17056,1.16165,1.17016,41043.9399,True
'2014-09-03T23:00:00',1.16933,1.17575,1.16814,1.17355,28563.1502,1.17,1.17616,1.16855,1.17425,28551.1601,True
'2014-09-04T23:00:00',1.1729,1.17795,1.17115,1.17494,27495.2498,1.17402,1.17964,1.17195,1.17696,26451.0203,False
'2014-09-07T23:00:00',1.17384,1.17515,1.16705,1.16825,26330.7401,1.17516,1.17555,1.16736,1.16895,26654.0898,False
'2014-09-08T23:00:00',1.16775,1.17055,1.16139,1.16175,41195.8396,1.16885,1.17095,1.16175,1.16235,40913.6698,False
'2014-09-09T23:00:00',1.1614,1.16295,1.15345,1.15604,46977.9997,1.16236,1.16346,1.15375,1.15706,47745.0801,True
'2014-09-10T23:00:00',1.15554,1.16385,1.14824,1.14955,68318.8003,1.15647,1.16426,1.14875,1.15025,71897.4397,False
'2014-09-11T23:00:00',1.14935,1.15055,1.14065,1.14075,59401.7698,1.15051,1.15176,1.14105,1.14216,59951.5506,False
'2014-09-14T23:00:00',1.13705,1.14314,1.13685,1.14041,63553.4496,1.13925,1.14357,1.13726,1.14136,60842.9704,True
'2014-09-15T23:00:00',1.14034,1.14735,1.13583,1.14575,74189.2498,1.14149,1.14793,1.13626,1.14685,75008.2706,False
'2014-09-16T23:00:00',1.14575,1.14668,1.13435,1.13515,65572.6595,1.14685,1.14753,1.13493,1.13585,66547.3004,False
'2014-09-17T23:00:00',1.13507,1.13905,1.13305,1.13875,61067.6209,1.13607,1.13965,1.13345,1.13945,62747.4001,True
'2014-09-18T23:00:00',1.13834,1.13991,1.12954,1.13044,64610.2899,1.13946,1.14096,1.13015,1.13206,65439.7002,False
'2014-09-21T23:00:00',1.13035,1.13236,1.12295,1.12645,54504.4702,1.13216,1.13286,1.12336,1.12735,52968.6105,False
'2014-09-22T23:00:00',1.12645,1.13035,1.12015,1.12115,63619.9499,1.12735,1.13086,1.12075,1.12205,63436.99,False
'2014-09-23T23:00:00',1.12136,1.12605,1.12078,1.12544,56412.0998,1.12256,1.12667,1.12135,1.12656,56675.6499,False
'2014-09-24T23:00:00',1.1254,1.12575,1.11374,1.11595,65824.7201,1.12656,1.12695,1.11416,1.11665,67296.9497,False
'2014-09-25T23:00:00',1.11567,1.11855,1.11196,1.11694,55490.9501,1.11682,1.11906,1.11245,1.11846,56959.6092,False
'2014-09-28T23:00:00',1.11543,1.11584,1.10775,1.11001,65083.4097,1.11737,1.11839,1.10815,1.11101,64717.4401,True
'2014-09-29T23:00:00',1.11115,1.11685,1.10678,1.11545,64754.3396,1.11255,1.11736,1.10793,1.11605,65020.2105,False
'2014-09-30T23:00:00',1.11517,1.11616,1.10605,1.11115,76531.7503,1.11637,1.11696,1.10645,1.11185,75938.1294,True
'2014-10-01T23:00:00',1.111,1.12169,1.10937,1.11945,89221.9203,1.11199,1.12215,1.11029,1.12015,87638.2398,False
'2014-10-02T23:00:00',1.11929,1.12104,1.10754,1.11133,65777.9601,1.12049,1.12146,1.10795,1.11301,67956.8099,False
'2014-10-05T23:00:00',1.11044,1.11985,1.10825,1.11779,62180.3903,1.11266,1.12031,1.10926,1.11865,61210.8404,True
'2014-10-06T23:00:00',1.11745,1.12628,1.11484,1.12415,88330.3394,1.11865,1.12679,1.11537,1.1248,87482.7209,True
'2014-10-07T23:00:00',1.12408,1.12715,1.11715,1.12535,92351.6301,1.1248,1.12775,1.11746,1.12595,94730.7497,True
'2014-10-08T23:00:00',1.12514,1.12845,1.11395,1.11635,88214.4407,1.12614,1.12884,1.11455,1.11705,88405.73,False
'2014-10-09T23:00:00',1.116,1.11654,1.10675,1.1074,82149.2496,1.11717,1.11717,1.10766,1.10885,84779.3605,True
'2014-10-12T23:00:00',1.10714,1.11674,1.10215,1.11536,74685.3189,1.10903,1.11715,1.10286,1.11612,76092.6807,True
'2014-10-13T23:00:00',1.11537,1.11835,1.11005,1.11165,78608.5704,1.11624,1.11875,1.11071,1.11245,77878.5605,True
'2014-10-14T23:00:00',1.11131,1.12524,1.10805,1.12285,102632.0297,1.11247,1.12565,1.10856,1.12365,101996.3196,False
'2014-10-15T23:00:00',1.12206,1.12217,1.10679,1.11545,93677.9609,1.12322,1.12445,1.10825,1.11625,98070.5602,False
'2014-10-16T23:00:00',1.1153,1.12135,1.11227,1.11524,72257.9603,1.11643,1.12226,1.11315,1.11636,73251.2403,False
'2014-10-19T23:00:00',1.11451,1.11823,1.11334,1.11474,59382.7793,1.11671,1.11856,1.11415,1.11556,57248.05,True
'2014-10-20T23:00:00',1.11497,1.12214,1.11117,1.11585,68653.0195,1.11616,1.12245,1.11376,1.11655,68373.8599,False
'2014-10-21T23:00:00',1.11541,1.12084,1.11145,1.11747,59308.6094,1.11661,1.12125,1.11277,1.11815,56404.1107,False
'2014-10-22T23:00:00',1.11731,1.12074,1.11265,1.11875,63932.3105,1.11814,1.12106,1.11296,1.11935,65624.0798,True
'2014-10-23T23:00:00',1.1185,1.12556,1.11233,1.12175,54020.8599,1.11953,1.12596,1.11265,1.12285,54052.6497,False
'2014-10-26T22:00:00',1.12284,1.12465,1.12095,1.12155,44239.04,1.12416,1.12507,1.12125,1.12215,45621.2696,True
'2014-10-27T22:00:00',1.12141,1.13014,1.12075,1.12618,49657.6905,1.12241,1.13056,1.12136,1.12685,48672.2204,True
'2014-10-28T22:00:00',1.12618,1.13215,1.12084,1.12395,62824.0997,1.12692,1.13265,1.12145,1.12485,62253.0303,False
'2014-10-29T22:00:00',1.12371,1.12925,1.11965,1.12875,70113.6698,1.12489,1.12971,1.12005,1.12935,73241.2497,True
'2014-10-30T22:00:00',1.12841,1.13495,1.12485,1.13084,82675.54,1.12951,1.13535,1.12506,1.13295,80334.2401,False
'2014-11-02T23:00:00',1.12669,1.12734,1.12017,1.12065,62536.0612,1.12769,1.12815,1.12095,1.12121,63786.7194,True
'2014-11-03T23:00:00',1.12034,1.12755,1.11575,1.12608,68051.3497,1.12121,1.12796,1.11635,1.12675,70419.3005,True
'2014-11-04T23:00:00',1.12608,1.12897,1.10875,1.11153,76881.5698,1.12676,1.12975,1.10935,1.11205,78332.3697,False
'2014-11-05T23:00:00',1.11153,1.11398,1.10692,1.10905,83875.61,1.11211,1.11445,1.10844,1.10985,83425.1802,True
'2014-11-06T23:00:00',1.10815,1.11778,1.10663,1.11158,69352.0294,1.11018,1.12095,1.10726,1.11332,70001.8602,True
'2014-11-09T23:00:00',1.11236,1.11877,1.11095,1.11293,46845.4596,1.11417,1.11949,1.11196,1.11353,46157.6899,True
'2014-11-10T23:00:00',1.11293,1.12424,1.10972,1.12099,57779.9597,1.11347,1.12557,1.11225,1.12214,57249.63,True
'2014-11-11T23:00:00',1.12102,1.12653,1.11985,1.12319,56668.1396,1.12214,1.12735,1.12046,1.12687,57550.2198,True
'2014-11-12T23:00:00',1.12325,1.13088,1.11946,1.12616,49246.0206,1.12565,1.13166,1.12017,1.12718,50341.0802,True
'2014-11-13T23:00:00',1.12629,1.13723,1.12279,1.13336,50676.57,1.12747,1.13843,1.12366,1.13733,51986.5804,True
'2014-11-16T23:00:00',1.13701,1.13855,1.12865,1.13055,53216.52,1.13808,1.13955,1.12915,1.13112,52173.1004,False
'2014-11-17T23:00:00',1.13052,1.13438,1.12745,1.13156,53146.7105,1.13112,1.13485,1.12785,1.13225,53665.6802,False
'2014-11-18T23:00:00',1.13156,1.1317,1.12191,1.12497,58373.3605,1.13234,1.13266,1.12365,1.12556,59100.9196,False
'2014-11-19T23:00:00',1.12497,1.12636,1.11685,1.12045,64648.7797,1.12576,1.12699,1.11725,1.12135,65528.9701,True
'2014-11-20T23:00:00',1.12083,1.13122,1.11794,1.12515,67576.2105,1.12153,1.13175,1.11856,1.12675,66949.8999,False
'2014-11-23T23:00:00',1.12477,1.13015,1.12129,1.12265,46771.3102,1.12859,1.13122,1.12186,1.12315,47831.2199,False
'2014-11-24T23:00:00',1.12265,1.12345,1.10778,1.10905,64703.2507,1.12326,1.12435,1.10831,1.11002,64614.06,False
'2014-11-25T23:00:00',1.10885,1.113,1.10405,1.10895,59605.2204,1.11002,1.11345,1.10445,1.11005,61128.3503,True
'2014-11-26T23:00:00',1.10865,1.11665,1.10715,1.10914,45134.4596,1.10965,1.11705,1.10755,1.11176,47854.0099,False
'2014-11-27T23:00:00',1.10854,1.11274,1.10504,1.10774,52811.0195,1.11116,1.11351,1.10646,1.11156,53331.3701,True
'2014-11-30T23:00:00',1.10425,1.11325,1.10114,1.10926,70799.2596,1.10605,1.11376,1.10166,1.10995,70737.5502,True
'2014-12-01T23:00:00',1.10926,1.11435,1.101,1.10745,58159.0599,1.11031,1.11475,1.10345,1.10805,61540.3906,False
'2014-12-02T23:00:00',1.10747,1.10935,1.09979,1.10295,61311.3298,1.1083,1.11093,1.10015,1.10355,65092.3496,False
'2014-12-03T23:00:00',1.10291,1.10515,1.09798,1.09956,65904.5897,1.10368,1.10713,1.09835,1.10045,65505.4496,False
'2014-12-04T23:00:00',1.09956,1.10395,1.09603,1.09955,55203.6902,1.10055,1.10569,1.09876,1.10305,54149.4603,False
'2014-12-07T23:00:00',1.09759,1.10035,1.09295,1.09405,57272.6401,1.09878,1.10104,1.09335,1.09475,57364.77,False
'2014-12-08T23:00:00',1.0939,1.0999,1.08543,1.09145,73717.8699,1.09484,1.10045,1.08585,1.09205,74527.5604,False
'2014-12-09T23:00:00',1.09145,1.09524,1.08555,1.09034,67765.3495,1.09235,1.09575,1.08625,1.09135,66933.8101,True
'2014-12-10T23:00:00',1.08965,1.09575,1.07924,1.08581,77970.8192,1.09095,1.09638,1.07995,1.08637,77696.8498,False
'2014-12-11T23:00:00',1.08581,1.08688,1.07955,1.08269,54840.0294,1.08639,1.08726,1.08005,1.08429,55580.6698,False
'2014-12-14T23:00:00',1.08064,1.08415,1.07494,1.07765,56355.1998,1.08378,1.08467,1.07605,1.07855,58206.1909,False
'2014-12-15T23:00:00',1.07749,1.07884,1.06915,1.07025,64595.92,1.07842,1.07939,1.06975,1.07185,64416.5704,False
'2014-12-16T23:00:00',1.06985,1.07335,1.06145,1.06365,58348.5503,1.07165,1.07474,1.06215,1.06475,62523.72,True
'2014-12-17T23:00:00',1.06447,1.07775,1.06319,1.07251,57184.1695,1.06633,1.07835,1.06489,1.07315,60597.1599,False
'2014-12-18T23:00:00',1.07251,1.07661,1.06846,1.07006,45095.2196,1.07325,1.07705,1.07,1.07114,45682.8203,True
'2014-12-21T23:00:00',1.06984,1.07756,1.06917,1.07235,28214.8002,1.07226,1.07806,1.07034,1.07325,25118.3299,False
'2014-12-22T23:00:00',1.07195,1.07585,1.06983,1.07386,27015.3499,1.07306,1.07685,1.07077,1.07465,27392.4398,False
'2014-12-23T23:00:00',1.07234,1.07595,1.07116,1.07116,14914.5,1.07597,1.07665,1.07255,1.07502,16437.75,False
'2014-12-24T23:00:00',1.07081,1.07504,1.07046,1.07304,623.5,1.07449,1.07666,1.07395,1.07567,637.5,True
'2014-12-25T23:00:00',1.07193,1.07527,1.07065,1.07457,7072.0,1.07549,1.07803,1.07292,1.07751,7753.5,True
'2014-12-28T23:00:00',1.07423,1.07895,1.07092,1.07595,19932.42,1.07726,1.07945,1.07365,1.07705,19371.89,True
'2014-12-29T23:00:00',1.07587,1.08365,1.07389,1.08115,20150.25,1.07694,1.08415,1.07591,1.08205,20281.75,True
'2014-12-30T23:00:00',1.08085,1.08562,1.07964,1.08053,18925.75,1.08215,1.08635,1.08045,1.08444,20318.75,False
'2014-12-31T23:00:00',1.08053,1.08053,1.08053,1.08053,0.0,1.08444,1.08444,1.08444,1.08444,0.0,True
'2015-01-01T23:00:00',1.08168,1.08365,1.07495,1.07673,25113.0,1.08283,1.08559,1.07595,1.07853,27425.5,False
'2015-01-04T23:00:00',1.07323,1.08201,1.07272,1.07912,37185.5,1.07545,1.08255,1.07446,1.07975,40101.75,True
'2015-01-05T23:00:00',1.07912,1.08706,1.07715,1.07735,42858.1999,1.07995,1.08756,1.07785,1.07845,43266.1899,False
'2015-01-06T23:00:00',1.07633,1.08195,1.07539,1.08105,38919.75,1.07766,1.08265,1.07585,1.08165,38382.25,True
'2015-01-07T23:00:00',1.08014,1.08735,1.07925,1.08581,40553.2102,1.08166,1.08775,1.08012,1.08645,43145.57,True
'2015-01-08T23:00:00',1.08575,1.09395,1.08295,1.09257,48444.7399,1.08645,1.09489,1.08395,1.09455,48853.3999,True
'2015-01-11T23:00:00',1.09304,1.09905,1.08665,1.08795,43434.8,1.09622,1.0994,1.08715,1.08875,43679.1402,False
'2015-01-12T23:00:00',1.0879,1.09395,1.08555,1.08855,50581.1901,1.08875,1.09435,1.08615,1.08915,51032.87,False
'2015-01-13T23:00:00',1.08851,1.09125,1.07784,1.08708,65181.8101,1.08929,1.09185,1.07823,1.08825,64066.1195,True
'2015-01-14T23:00:00',1.08765,1.09625,1.08136,1.08935,74424.3004,1.08932,1.09705,1.08335,1.09055,70192.6399,False
'2015-01-15T23:00:00',1.08753,1.09279,1.08325,1.09067,52738.1305,1.09137,1.095,1.08385,1.09299,56200.9195,True
'2015-01-18T23:00:00',1.08919,1.09628,1.088,1.09488,36175.0997,1.09227,1.0972,1.08858,1.09598,40938.1001,True
'2015-01-19T23:00:00',1.09488,1.09906,1.09067,1.09225,51871.3101,1.09597,1.09992,1.09132,1.09306,50533.4098,False
'2015-01-20T23:00:00',1.09225,1.09894,1.07838,1.07975,64652.3792,1.09311,1.09996,1.07976,1.08089,63476.19,False
'2015-01-21T23:00:00',1.07966,1.08342,1.0711,1.07457,68412.5698,1.08082,1.08614,1.07229,1.07549,71318.22,False
'2015-01-22T23:00:00',1.07457,1.07725,1.05939,1.06255,73761.8996,1.07554,1.0783,1.06039,1.06554,80038.0996,False
'2015-01-25T23:00:00',1.05799,1.06542,1.05624,1.06542,61516.3798,1.06067,1.06669,1.05892,1.06634,55954.12,True
'2015-01-26T23:00:00',1.06549,1.06838,1.06037,1.06245,64203.0299,1.06634,1.06906,1.06106,1.06344,62844.2201,True
'2015-01-27T23:00:00',1.0625,1.08413,1.05988,1.06725,75852.6697,1.06344,1.08499,1.06066,1.06809,74066.3395,False
'2015-01-28T23:00:00',1.06731,1.06986,1.04448,1.05033,68349.38,1.06809,1.0706,1.04538,1.05149,81459.4598,False
'2015-01-29T23:00:00',1.0504,1.05405,1.04606,1.05034,72168.76,1.05138,1.05583,1.04685,1.05348,68703.761,True
'2015-02-01T23:00:00',1.04719,1.05782,1.04711,1.0546,57542.1303,1.05092,1.05875,1.05084,1.05548,59405.7103,True
'2015-02-02T23:00:00',1.05469,1.05795,1.03187,1.04854,89274.7508,1.05545,1.05868,1.03273,1.04968,97804.8605,False
'2015-02-03T23:00:00',1.04864,1.05524,1.04257,1.04518,78763.5201,1.04976,1.05652,1.04329,1.04635,85421.1102,False
'2015-02-04T23:00:00',1.04541,1.05326,1.04292,1.04811,67674.0901,1.04635,1.054,1.04363,1.04921,56858.3801,True
'2015-02-05T23:00:00',1.04813,1.05825,1.04674,1.05303,61726.5599,1.04921,1.05942,1.04841,1.056,64266.3198,True
'2015-02-08T23:00:00',1.05101,1.05968,1.04817,1.05558,54721.57,1.05293,1.06074,1.04894,1.05674,50769.2199,True
'2015-02-09T23:00:00',1.05471,1.0604,1.05062,1.05244,58705.2405,1.05688,1.06096,1.05122,1.05342,55432.6602,False
'2015-02-10T23:00:00',1.05239,1.05618,1.04759,1.04956,57069.95,1.05342,1.05689,1.04817,1.05161,54960.6095,False
'2015-02-11T23:00:00',1.04983,1.05404,1.04026,1.04831,68041.6604,1.05125,1.05502,1.0409,1.0494,71684.7404,True
'2015-02-12T23:00:00',1.04823,1.05465,1.04679,1.05076,57582.1695,1.05006,1.05569,1.04799,1.05418,62748.2,True
'2015-02-15T23:00:00',1.05222,1.05613,1.05042,1.05424,40999.6499,1.05435,1.05679,1.05193,1.05513,43717.6695,True
'2015-02-16T23:00:00',1.05429,1.06116,1.04896,1.05911,56842.5895,1.05519,1.06229,1.05026,1.06003,52460.6707,True
'2015-02-17T23:00:00',1.05921,1.06313,1.05645,1.0583,55301.2298,1.06003,1.06494,1.05767,1.05916,58289.9304,True
'2015-02-18T23:00:00',1.0583,1.06362,1.05138,1.05789,59770.49,1.05918,1.06425,1.05349,1.05874,62631.9705,True
'2015-02-19T23:00:00',1.05784,1.06708,1.05677,1.0655,63814.0297,1.05874,1.06844,1.05874,1.06819,59758.9696,True
'2015-02-22T23:00:00',1.06499,1.06739,1.05836,1.06036,53557.7204,1.06827,1.06891,1.05906,1.06131,51014.5899,False
